timestamp,T_entrada_C,T_saida_C,vazao_fluido_kg_h
2026-09-11 08:05:30,121.8923,86.0613,828.6479
2026-09-11 08:06:00,121.9414,86.3398,824.2148
2026-09-11 08:06:30,122.6996,86.4295,828.4328
2026-09-11 08:07:00,121.8141,86.4765,811.5113
2026-09-11 08:07:30,122.8552,87.0423,833.8774
2026-09-11 08:08:00,123.0340,86.5870,822.7234
2026-09-11 08:08:30,122.7345,86.9847,826.6242
2026-09-11 08:09:00,122.4850,87.2269,828.6872
2026-09-11 08:09:30,122.5373,87.1746,836.0752
2026-09-11 08:10:00,122.3613,86.9121,815.1516
2026-09-11 08:10:30,123.3412,86.8574,817.0647
2026-09-11 08:11:00,123.0271,86.7871,831.2117
2026-09-11 08:11:30,122.9250,87.1641,808.5717
2026-09-11 08:12:00,122.4427,86.6674,829.5967
2026-09-11 08:12:30,123.0515,86.6540,818.9157
2026-09-11 08:13:00,122.6941,87.5670,814.7508
2026-09-11 08:13:30,123.3487,87.2897,822.3809
2026-09-11 08:14:00,123.0716,86.9038,829.9726
2026-09-11 08:14:30,122.6467,86.5471,814.7623
2026-09-11 08:15:00,122.3604,86.6234,811.4448
2026-09-11 08:15:30,123.1180,87.2492,821.5740
2026-09-11 08:16:00,122.6223,86.6289,816.7802
2026-09-11 08:16:30,123.2785,87.2222,827.7228
2026-09-11 08:17:00,122.4521,86.8858,815.2853
2026-09-11 08:17:30,122.7807,87.1217,804.6531
2026-09-11 08:18:00,123.0195,87.2465,813.9927
2026-09-11 08:18:30,123.0315,86.4401,820.2358
2026-09-11 08:19:00,122.9952,87.0068,813.4447
2026-09-11 08:19:30,122.2968,86.5104,827.6997
2026-09-11 08:20:00,122.0792,86.6590,819.9820
2026-09-11 08:20:30,123.1683,86.3437,836.5628
2026-09-11 08:21:00,123.0447,86.6312,812.9204
2026-09-11 08:21:30,123.0948,86.4742,814.4326
2026-09-11 08:22:00,123.3768,87.4323,821.0684
2026-09-11 08:22:30,123.0795,86.9670,819.9891
2026-09-11 08:23:00,122.6699,86.8586,805.0285
2026-09-11 08:23:30,122.7968,87.0059,816.4058
2026-09-11 08:24:00,122.1818,86.9549,829.3624
2026-09-11 08:24:30,122.8497,86.8032,808.4107
2026-09-11 08:25:00,123.4399,87.2980,827.0922
2026-09-11 08:25:30,122.5080,86.9858,815.5720
2026-09-11 08:26:00,123.2353,86.7386,805.6522
2026-09-11 08:26:30,122.3292,86.2210,818.7789
2026-09-11 08:27:00,123.4275,86.6194,812.8563
2026-09-11 08:27:30,122.7646,87.3490,815.7015
2026-09-11 08:28:00,122.4237,86.8261,818.4833
2026-09-11 08:28:30,122.7104,87.4738,824.8720
2026-09-11 08:29:00,121.8616,86.2612,809.9321
2026-09-11 08:29:30,122.8946,87.0767,822.3654
2026-09-11 08:30:00,123.3740,86.7655,822.6804
2026-09-11 08:30:30,123.1778,87.6742,813.6231
2026-09-11 08:31:00,122.8212,86.8129,819.6310
2026-09-11 08:31:30,122.7550,86.8774,797.1482
2026-09-11 08:32:00,122.8897,86.5309,802.4088
2026-09-11 08:32:30,122.3949,87.5274,822.7705
2026-09-11 08:33:00,123.2498,86.3884,809.3443
2026-09-11 08:33:30,122.7129,86.4960,805.7569
2026-09-11 08:34:00,122.3779,87.0805,818.3405
2026-09-11 08:34:30,123.5300,86.7794,827.0480
2026-09-11 08:35:00,122.8040,87.2883,808.3142
2026-09-11 08:35:30,123.1642,86.9620,814.3487
2026-09-11 08:36:00,122.5568,87.0502,814.4094
2026-09-11 08:36:30,123.2717,86.8961,810.1702
2026-09-11 08:37:00,122.3938,87.4790,809.0710
2026-09-11 08:37:30,122.7123,87.0461,809.3463
2026-09-11 08:38:00,123.2256,86.6751,819.9278
2026-09-11 08:38:30,122.4014,87.0511,806.7249
2026-09-11 08:39:00,122.2615,86.7762,806.0522
2026-09-11 08:39:30,122.3932,86.8730,809.7955
2026-09-11 08:40:00,123.2041,86.9689,809.1772
2026-09-11 08:40:30,123.0114,87.1102,809.1194
2026-09-11 08:41:00,122.8482,86.5776,812.3795
2026-09-11 08:41:30,122.9008,87.2255,808.2205
2026-09-11 08:42:00,123.1747,86.7614,808.4571
2026-09-11 08:42:30,122.6573,86.9379,811.3556
2026-09-11 08:43:00,123.6947,87.2955,796.9265
2026-09-11 08:43:30,122.2774,86.7125,809.9848
2026-09-11 08:44:00,123.5796,86.7018,821.0628
2026-09-11 08:44:30,122.6239,87.2392,810.5944
2026-09-11 08:45:00,123.4007,87.4777,810.9496
2026-09-11 08:45:30,122.5011,87.1863,796.8547
2026-09-11 08:46:00,122.7823,86.7490,805.9411
2026-09-11 08:46:30,122.6942,86.7659,817.6756
2026-09-11 08:47:00,123.1473,87.1573,817.0821
2026-09-11 08:47:30,123.3226,86.7959,805.8048
2026-09-11 08:48:00,123.1128,86.4031,806.0332
2026-09-11 08:48:30,123.8676,86.7211,800.8177
2026-09-11 08:49:00,123.2130,86.7007,801.6000
2026-09-11 08:49:30,122.5840,86.5786,790.4661
2026-09-11 08:50:00,123.5353,87.4688,794.0515
2026-09-11 08:50:30,123.2929,87.3857,789.7315
2026-09-11 08:51:00,122.1662,87.3982,814.0866
2026-09-11 08:51:30,123.1031,86.7404,816.3019
2026-09-11 08:52:00,122.8430,87.4289,807.3611
2026-09-11 08:52:30,122.9682,86.8406,792.3593
2026-09-11 08:53:00,122.9422,87.1585,807.1228
2026-09-11 08:53:30,122.7540,87.4395,806.8668
2026-09-11 08:54:00,121.6483,86.4604,804.5520
2026-09-11 08:54:30,122.8891,86.8093,798.5596
2026-09-11 08:55:00,122.7615,87.2460,807.4235
2026-09-11 08:55:30,122.7503,86.8107,799.3321
2026-09-11 08:56:00,123.5407,87.1712,793.4134
2026-09-11 08:56:30,122.9103,86.5080,794.3325
2026-09-11 08:57:00,121.8189,86.9782,816.3205
2026-09-11 08:57:30,121.9498,87.6818,813.6069
2026-09-11 08:58:00,122.2737,86.8245,810.7745
2026-09-11 08:58:30,124.0196,86.8548,811.8672
2026-09-11 08:59:00,122.4101,87.5450,793.8399
2026-09-11 08:59:30,123.3899,87.2089,803.3999
2026-09-11 09:00:00,122.5953,86.6740,814.1583
2026-09-11 09:00:30,123.4604,86.4450,794.1211
2026-09-11 09:01:00,123.9863,87.0477,794.8909
2026-09-11 09:01:30,122.9049,86.9182,794.5961
2026-09-11 09:02:00,123.5486,87.1169,792.9196
2026-09-11 09:02:30,124.0213,86.7880,798.0509
2026-09-11 09:03:00,122.7562,86.8006,795.3623
2026-09-11 09:03:30,122.7618,87.6311,798.3612
2026-09-11 09:04:00,123.1002,86.5230,793.6113
2026-09-11 09:04:30,122.4968,87.1679,793.5772
2026-09-11 09:05:00,123.1975,86.7737,801.7225
2026-09-11 09:05:30,123.2741,86.9353,807.6872
2026-09-11 09:06:00,122.2128,86.4119,810.4202
2026-09-11 09:06:30,122.7674,86.1222,795.2737
2026-09-11 09:07:00,122.3970,87.4839,798.1787
2026-09-11 09:07:30,121.6864,87.0344,801.7120
2026-09-11 09:08:00,122.9026,86.9733,802.0004
2026-09-11 09:08:30,122.5031,87.1443,791.0448
2026-09-11 09:09:00,123.2242,87.3143,792.2315
2026-09-11 09:09:30,123.9518,86.4432,790.4770
2026-09-11 09:10:00,122.9668,87.0261,794.4797
2026-09-11 09:10:30,123.7294,87.4371,804.8521
2026-09-11 09:11:00,123.1152,87.3102,790.8472
2026-09-11 09:11:30,123.1762,86.7145,798.6065
2026-09-11 09:12:00,123.5341,86.8082,795.8950
2026-09-11 09:12:30,122.9683,87.1315,803.0124
2026-09-11 09:13:00,122.7017,86.9305,796.6712
2026-09-11 09:13:30,122.3882,87.3180,794.9056
2026-09-11 09:14:00,122.5995,86.7851,782.2999
2026-09-11 09:14:30,122.7571,87.2113,794.7380
2026-09-11 09:15:00,122.9641,86.6302,788.6839
2026-09-11 09:15:30,122.7120,86.9189,775.7101
2026-09-11 09:16:00,122.8963,87.1965,788.7467
2026-09-11 09:16:30,122.8344,86.3568,784.3192
2026-09-11 09:17:00,123.1240,87.0251,793.2319
2026-09-11 09:17:30,123.1354,86.8660,787.0938
2026-09-11 09:18:00,123.9063,86.7853,792.1001
2026-09-11 09:18:30,122.8932,87.1839,793.6637
2026-09-11 09:19:00,123.4878,87.1145,802.6232
2026-09-11 09:19:30,122.6482,87.3550,785.5903
2026-09-11 09:20:00,123.7654,86.5448,795.9678
2026-09-11 09:20:30,123.2924,87.1360,787.4113
2026-09-11 09:21:00,122.7914,87.1549,768.1496
2026-09-11 09:21:30,122.4528,86.2478,797.0069
2026-09-11 09:22:00,122.5519,86.7094,802.9961
2026-09-11 09:22:30,123.5295,86.7725,785.1146
2026-09-11 09:23:00,122.4290,86.9041,783.5644
2026-09-11 09:23:30,122.8124,86.6521,786.1619
2026-09-11 09:24:00,123.3239,87.0112,772.2268
2026-09-11 09:24:30,122.6312,87.2324,778.5080
2026-09-11 09:25:00,122.8809,86.7264,789.2899
2026-09-11 09:25:30,123.3291,86.6184,796.3365
2026-09-11 09:26:00,123.4809,87.2488,777.0822
2026-09-11 09:26:30,123.2674,86.1693,777.3629
2026-09-11 09:27:00,123.2523,87.4686,795.8562
2026-09-11 09:27:30,122.9430,86.9133,782.8644
2026-09-11 09:28:00,122.5461,86.5357,786.7224
2026-09-11 09:28:30,123.0890,87.2477,793.4449
2026-09-11 09:29:00,122.1195,87.6171,802.5332
2026-09-11 09:29:30,121.8745,86.3726,792.5758
2026-09-11 09:30:00,123.1238,86.7594,772.0949
2026-09-11 09:30:30,122.9470,87.2265,785.1612
2026-09-11 09:31:00,123.4010,86.5493,788.4180
2026-09-11 09:31:30,123.3557,86.7874,792.8619
2026-09-11 09:32:00,121.8608,86.5158,785.0212
2026-09-11 09:32:30,123.3715,86.7689,785.7853
2026-09-11 09:33:00,123.5298,87.0585,774.1622
2026-09-11 09:33:30,122.9312,86.7905,791.1874
2026-09-11 09:34:00,122.9217,86.6665,787.8360
2026-09-11 09:34:30,122.5064,86.4337,788.8686
2026-09-11 09:35:00,123.6792,86.3897,784.2795
2026-09-11 09:35:30,122.8553,86.9227,768.1074
2026-09-11 09:36:00,122.4946,86.8325,786.3016
2026-09-11 09:36:30,122.3362,87.3297,783.6866
2026-09-11 09:37:00,122.6454,87.1851,772.9010
2026-09-11 09:37:30,123.6210,87.6271,784.2762
2026-09-11 09:38:00,122.7834,86.6891,780.6411
2026-09-11 09:38:30,122.8365,86.7656,781.9455
2026-09-11 09:39:00,122.3603,86.9039,800.1673
2026-09-11 09:39:30,123.4082,87.3581,771.6614
2026-09-11 09:40:00,122.2131,87.3330,773.0462
2026-09-11 09:40:30,122.4137,87.4772,774.5611
2026-09-11 09:41:00,122.2435,87.1232,770.3027
2026-09-11 09:41:30,121.9547,86.8720,785.9859
2026-09-11 09:42:00,123.2207,86.9841,778.5287
2026-09-11 09:42:30,122.9212,86.7654,761.8017
2026-09-11 09:43:00,123.4241,87.3066,770.2384
2026-09-11 09:43:30,122.5570,86.9119,785.2568
2026-09-11 09:44:00,123.4573,87.0822,777.2376
2026-09-11 09:44:30,122.1571,86.5587,790.3753
2026-09-11 09:45:00,122.5380,87.1723,778.5801
2026-09-11 09:45:30,123.4608,86.2726,783.8470
2026-09-11 09:46:00,123.2091,87.2052,770.8655
2026-09-11 09:46:30,123.5628,86.8965,763.6374
2026-09-11 09:47:00,122.5181,86.6275,770.6545
2026-09-11 09:47:30,123.2060,87.1700,781.6931
2026-09-11 09:48:00,122.0844,86.9771,783.9705
2026-09-11 09:48:30,123.3365,86.1990,778.1043
2026-09-11 09:49:00,122.8436,86.6878,779.2786
2026-09-11 09:49:30,122.6977,86.8604,768.4757
2026-09-11 09:50:00,123.0227,86.4497,768.4801
2026-09-11 09:50:30,122.7668,86.4051,785.2099
2026-09-11 09:51:00,122.9613,86.2017,776.3634
2026-09-11 09:51:30,122.4546,87.2145,785.2898
2026-09-11 09:52:00,124.5154,87.0270,783.8317
2026-09-11 09:52:30,122.1451,87.0627,779.2791
2026-09-11 09:53:00,122.7843,87.0614,773.9483
2026-09-11 09:53:30,122.1790,86.9346,778.7991
2026-09-11 09:54:00,122.9942,86.7799,780.3485
2026-09-11 09:54:30,122.1572,86.6510,772.5663
2026-09-11 09:55:00,122.7110,86.8558,764.4187
2026-09-11 09:55:30,123.1011,86.8830,764.8654
2026-09-11 09:56:00,122.6335,86.6752,774.5924
2026-09-11 09:56:30,122.5481,87.1717,773.7036
2026-09-11 09:57:00,122.6391,86.3962,785.6040
2026-09-11 09:57:30,122.7497,86.8142,772.8444
2026-09-11 09:58:00,122.8343,86.9752,767.8048
2026-09-11 09:58:30,122.0994,86.0645,761.6433
2026-09-11 09:59:00,123.3554,86.5458,780.8008
2026-09-11 09:59:30,122.4126,85.9056,788.3749
2026-09-11 10:00:00,123.5581,87.1154,770.8083
2026-09-11 10:00:30,123.1611,86.1337,773.0973
2026-09-11 10:01:00,122.4673,86.7540,770.7721
2026-09-11 10:01:30,122.0015,86.5734,762.6515
2026-09-11 10:02:00,122.8106,86.1176,768.4667
2026-09-11 10:02:30,122.8409,86.3254,769.5988
2026-09-11 10:03:00,121.1727,86.4924,775.6657
2026-09-11 10:03:30,122.1367,86.5512,768.4851
2026-09-11 10:04:00,122.0856,86.4785,751.3863
2026-09-11 10:04:30,120.8529,87.4093,770.8939
2026-09-11 10:05:00,122.4106,86.4467,779.1303
2026-09-11 10:05:30,122.4248,86.1892,774.4203
2026-09-11 10:06:00,121.9040,86.0318,769.7320
2026-09-11 10:06:30,122.6031,87.0543,777.0939
2026-09-11 10:07:00,121.4052,86.1095,773.5706
2026-09-11 10:07:30,122.8010,86.5199,760.4668
2026-09-11 10:08:00,122.8357,86.2453,757.8178
2026-09-11 10:08:30,121.3692,86.9375,763.9022
2026-09-11 10:09:00,122.5117,87.0746,786.3047
2026-09-11 10:09:30,121.9459,85.8985,765.4202
2026-09-11 10:10:00,122.5815,86.2425,771.3357
2026-09-11 10:10:30,122.4625,86.4718,780.8388
2026-09-11 10:11:00,122.9881,86.9402,781.0495
2026-09-11 10:11:30,121.9687,87.2445,761.9984
2026-09-11 10:12:00,121.4568,86.6788,772.2677
2026-09-11 10:12:30,122.2115,86.1050,777.7907
2026-09-11 10:13:00,123.1366,86.5100,782.9473
2026-09-11 10:13:30,122.7662,86.4819,773.4225
2026-09-11 10:14:00,121.8277,86.3404,776.9740
2026-09-11 10:14:30,121.6876,86.3408,773.4587
2026-09-11 10:15:00,122.8567,86.7508,765.7479
2026-09-11 10:15:30,122.7349,86.8039,783.0946
2026-09-11 10:16:00,122.6522,86.2146,763.6147
2026-09-11 10:16:30,122.1688,86.9508,752.6021
2026-09-11 10:17:00,122.0605,86.7269,769.1306
2026-09-11 10:17:30,122.1329,86.3920,762.6462
2026-09-11 10:18:00,121.8275,85.9685,778.2969
2026-09-11 10:18:30,122.5250,86.1117,778.9323
2026-09-11 10:19:00,122.9140,86.3933,768.2564
2026-09-11 10:19:30,122.3092,86.2139,787.8268
2026-09-11 10:20:00,122.4892,86.2793,777.6029
2026-09-11 10:20:30,122.5271,86.1560,766.1620
2026-09-11 10:21:00,122.6445,86.4381,769.9758
2026-09-11 10:21:30,122.0698,86.4821,767.5747
2026-09-11 10:22:00,122.3570,86.5429,765.4584
2026-09-11 10:22:30,123.1101,86.4300,763.0031
2026-09-11 10:23:00,121.4419,86.8026,757.6568
2026-09-11 10:23:30,122.2115,86.7208,765.2383
2026-09-11 10:24:00,122.6515,85.8844,767.7757
2026-09-11 10:24:30,121.5711,85.7424,780.9218
2026-09-11 10:25:00,121.8816,86.8111,764.8225
2026-09-11 10:25:30,123.0864,86.2607,759.3161
2026-09-11 10:26:00,122.3909,85.8450,777.3624
2026-09-11 10:26:30,122.1354,86.8819,764.7438
2026-09-11 10:27:00,122.3784,86.0422,770.5440
2026-09-11 10:27:30,121.6875,86.5122,766.8786
2026-09-11 10:28:00,122.6593,86.5186,779.9259
2026-09-11 10:28:30,122.4392,85.3261,767.5518
2026-09-11 10:29:00,122.0414,86.6863,776.9582
2026-09-11 10:29:30,121.9514,85.7177,763.1942
2026-09-11 10:30:00,122.5337,86.9137,780.0245
2026-09-11 10:30:30,122.2443,86.6783,755.7696
2026-09-11 10:31:00,122.9120,86.1275,765.6228
2026-09-11 10:31:30,121.8946,86.9836,769.2213
2026-09-11 10:32:00,122.5011,85.3805,770.8641
2026-09-11 10:32:30,121.7028,86.9268,765.1910
2026-09-11 10:33:00,121.7377,86.5011,779.4869
2026-09-11 10:33:30,121.9331,87.0393,749.5406
2026-09-11 10:34:00,123.0922,87.1101,772.3148
2026-09-11 10:34:30,121.3885,86.2579,774.4442
2026-09-11 10:35:00,121.4805,86.9803,780.8589
2026-09-11 10:35:30,122.1205,86.7589,763.7921
2026-09-11 10:36:00,123.0253,87.0457,795.9514
2026-09-11 10:36:30,122.1296,86.5789,760.5241
2026-09-11 10:37:00,121.7493,85.9981,769.5101
2026-09-11 10:37:30,121.7868,86.3257,768.1084
2026-09-11 10:38:00,122.2871,86.2774,761.2146
2026-09-11 10:38:30,121.3913,86.4653,763.2188
2026-09-11 10:39:00,123.0227,86.2384,760.4699
2026-09-11 10:39:30,120.9570,86.6927,779.4002
2026-09-11 10:40:00,121.5474,86.6777,771.3853
2026-09-11 10:40:30,122.4868,86.8611,765.2155
2026-09-11 10:41:00,121.9972,86.5347,755.5711
2026-09-11 10:41:30,121.8644,85.7509,763.6316
2026-09-11 10:42:00,121.8976,86.3769,769.1171
2026-09-11 10:42:30,122.3580,85.6242,760.1792
2026-09-11 10:43:00,121.9482,86.3980,774.7154
2026-09-11 10:43:30,121.8828,86.3261,776.5248
2026-09-11 10:44:00,121.2315,85.8686,786.1483
2026-09-11 10:44:30,121.3719,86.2315,773.9805
2026-09-11 10:45:00,122.2422,86.0857,777.0099
2026-09-11 10:45:30,122.2579,85.9197,762.2562
2026-09-11 10:46:00,121.5892,86.7282,769.0465
2026-09-11 10:46:30,121.7712,86.3504,776.4595
2026-09-11 10:47:00,122.2294,85.2949,749.5687
2026-09-11 10:47:30,121.2386,85.6971,773.4806
2026-09-11 10:48:00,122.4863,86.1793,767.9753
2026-09-11 10:48:30,122.8539,86.3303,766.0386
2026-09-11 10:49:00,121.5086,86.5891,776.0040
2026-09-11 10:49:30,122.7188,85.6484,775.7309
2026-09-11 10:50:00,122.1115,85.7656,776.2771
2026-09-11 10:50:30,121.6919,85.7561,784.5754
2026-09-11 10:51:00,122.3539,86.1191,767.2446
2026-09-11 10:51:30,120.5284,86.1882,775.6416
2026-09-11 10:52:00,121.0226,86.0534,758.7608
2026-09-11 10:52:30,121.1386,86.4529,781.3114
2026-09-11 10:53:00,121.6576,86.6578,780.0487
2026-09-11 10:53:30,121.9095,85.5860,769.2676
2026-09-11 10:54:00,121.5161,86.2059,778.8224
2026-09-11 10:54:30,121.3758,86.2629,784.1810
2026-09-11 10:55:00,121.7141,85.7185,778.5967
2026-09-11 10:55:30,121.5397,86.2246,770.5783
2026-09-11 10:56:00,121.3446,87.0228,773.5011
2026-09-11 10:56:30,121.5467,85.9067,779.1730
2026-09-11 10:57:00,122.0895,85.9723,771.9541
2026-09-11 10:57:30,122.2615,86.2089,758.6361
2026-09-11 10:58:00,121.9713,86.3426,758.6304
2026-09-11 10:58:30,120.7518,85.9953,779.1903
2026-09-11 10:59:00,122.3763,85.8136,760.5430
2026-09-11 10:59:30,120.5673,86.2752,784.5410
2026-09-11 11:00:00,121.4127,86.3209,775.2055
2026-09-11 11:00:30,121.1615,86.0583,767.5722
2026-09-11 11:01:00,122.2024,86.4141,776.1431
2026-09-11 11:01:30,121.4973,86.0004,773.3180
2026-09-11 11:02:00,121.4980,86.2698,761.4219
2026-09-11 11:02:30,121.2905,85.9922,780.2795
2026-09-11 11:03:00,120.9739,85.8257,789.2230
2026-09-11 11:03:30,120.5941,85.9939,770.4367
2026-09-11 11:04:00,121.4076,85.9642,761.9485
2026-09-11 11:04:30,121.3659,86.0503,772.5047
2026-09-11 11:05:00,121.2572,86.7207,777.3173
2026-09-11 11:05:30,121.2974,85.4287,768.9225
2026-09-11 11:06:00,121.6048,85.2875,771.4656
2026-09-11 11:06:30,121.0141,85.9261,772.4152
2026-09-11 11:07:00,121.1115,85.5270,784.9581
2026-09-11 11:07:30,122.2937,86.4076,782.0409
2026-09-11 11:08:00,121.7628,85.9806,767.1988
2026-09-11 11:08:30,121.3049,86.3697,776.1366
2026-09-11 11:09:00,120.7782,86.3600,780.1798
2026-09-11 11:09:30,121.5123,85.7494,777.1682
2026-09-11 11:10:00,120.7829,86.3490,763.7370
2026-09-11 11:10:30,120.5585,85.9999,758.2056
2026-09-11 11:11:00,121.8455,86.0969,771.8377
2026-09-11 11:11:30,122.1799,85.5586,789.8791
2026-09-11 11:12:00,120.5010,85.7645,779.2958
2026-09-11 11:12:30,121.0554,86.2603,779.3223
2026-09-11 11:13:00,121.3065,85.8945,774.4058
2026-09-11 11:13:30,120.9651,85.0436,758.1528
2026-09-11 11:14:00,121.3600,85.5389,770.8008
2026-09-11 11:14:30,121.4733,85.9633,776.0189
2026-09-11 11:15:00,121.3499,86.1643,781.7299
2026-09-11 11:15:30,120.6846,85.3950,792.8707
2026-09-11 11:16:00,120.9940,85.8122,784.8879
2026-09-11 11:16:30,120.9026,85.9871,797.3478
2026-09-11 11:17:00,120.7355,86.3697,781.2020
2026-09-11 11:17:30,120.6412,85.6052,776.7987
2026-09-11 11:18:00,121.0042,85.5338,796.3337
2026-09-11 11:18:30,120.0959,85.2239,767.2321
2026-09-11 11:19:00,120.5014,85.5151,781.9974
2026-09-11 11:19:30,122.2259,85.5926,796.9841
2026-09-11 11:20:00,120.8800,85.9321,781.1798
2026-09-11 11:20:30,120.1166,85.1759,786.5332
2026-09-11 11:21:00,122.1326,86.1590,786.1648
2026-09-11 11:21:30,121.0524,85.1480,778.5381
2026-09-11 11:22:00,120.2876,85.6701,784.8164
2026-09-11 11:22:30,121.2391,85.9512,772.2689
2026-09-11 11:23:00,121.1176,86.1655,779.0991
2026-09-11 11:23:30,120.6968,85.5297,787.5603
2026-09-11 11:24:00,120.4192,85.9184,780.1668
2026-09-11 11:24:30,120.4234,85.3854,788.7909
2026-09-11 11:25:00,121.2095,85.7676,786.8753
2026-09-11 11:25:30,120.9109,85.8895,782.3148
2026-09-11 11:26:00,121.1219,85.7580,770.9526
2026-09-11 11:26:30,121.5739,85.5377,767.8942
2026-09-11 11:27:00,120.6277,85.4441,787.1284
2026-09-11 11:27:30,121.7218,84.9566,787.4550
2026-09-11 11:28:00,120.7231,85.7333,785.2919
2026-09-11 11:28:30,121.1571,85.7917,777.6685
2026-09-11 11:29:00,120.6634,85.2608,778.9970
2026-09-11 11:29:30,121.1774,86.1670,782.0479
2026-09-11 11:30:00,121.9001,86.0832,779.6646
2026-09-11 11:30:30,121.7293,85.0333,782.0161
2026-09-11 11:31:00,121.3107,85.2521,781.8496
2026-09-11 11:31:30,121.0752,86.1969,784.5731
2026-09-11 11:32:00,120.1741,85.5304,770.3082
2026-09-11 11:32:30,120.3911,85.4461,789.9689
2026-09-11 11:33:00,120.1074,85.9080,794.6272
2026-09-11 11:33:30,120.0451,85.1953,782.3420
2026-09-11 11:34:00,120.7447,85.4769,790.0084
2026-09-11 11:34:30,120.3836,85.2962,788.4815
2026-09-11 11:35:00,121.1964,85.5948,793.8158
2026-09-11 11:35:30,120.7132,85.8307,777.4237
2026-09-11 11:36:00,120.6290,85.6535,772.0966
2026-09-11 11:36:30,121.0786,85.1281,778.8177
2026-09-11 11:37:00,120.3799,85.4625,798.1988
2026-09-11 11:37:30,120.1177,85.2276,792.6587
2026-09-11 11:38:00,120.9712,85.0430,781.8672
2026-09-11 11:38:30,121.4870,85.3239,786.7700
2026-09-11 11:39:00,119.7629,84.7797,779.7316
2026-09-11 11:39:30,120.2399,86.2048,782.8139
2026-09-11 11:40:00,120.9142,84.8944,788.8075
2026-09-11 11:40:30,120.6820,84.9319,786.1619
2026-09-11 11:41:00,119.7597,85.7404,788.0640
2026-09-11 11:41:30,120.1832,85.6320,793.4299
2026-09-11 11:42:00,120.8564,84.8267,806.7083
2026-09-11 11:42:30,120.7896,84.5686,785.6450
2026-09-11 11:43:00,120.2969,85.6135,803.9236
2026-09-11 11:43:30,120.6635,85.9302,794.9369
2026-09-11 11:44:00,119.0189,84.7467,797.6581
2026-09-11 11:44:30,120.4226,84.9767,795.8426
2026-09-11 11:45:00,120.5602,85.0624,786.7246
2026-09-11 11:45:30,119.7415,85.3605,788.8213
2026-09-11 11:46:00,120.7605,84.7811,796.0207
2026-09-11 11:46:30,120.3052,85.2976,801.9575
2026-09-11 11:47:00,120.0646,85.1002,797.4211
2026-09-11 11:47:30,120.2594,84.5429,795.8951
2026-09-11 11:48:00,118.8661,84.9668,796.8127
2026-09-11 11:48:30,120.6657,84.5665,783.2476
2026-09-11 11:49:00,120.9008,84.7819,796.1729
2026-09-11 11:49:30,120.7773,84.6681,802.7856
2026-09-11 11:50:00,119.9199,85.9018,787.3195
2026-09-11 11:50:30,120.3941,84.9453,804.6179
2026-09-11 11:51:00,120.9062,85.1827,798.6960
2026-09-11 11:51:30,119.8676,85.0687,780.2583
2026-09-11 11:52:00,120.3718,84.7345,795.6858
2026-09-11 11:52:30,120.1032,85.4315,787.9944
2026-09-11 11:53:00,120.0809,84.7210,810.1949
2026-09-11 11:53:30,121.1963,85.7468,790.2484
2026-09-11 11:54:00,120.0491,85.8389,804.0336
2026-09-11 11:54:30,120.2563,84.8398,806.2526
2026-09-11 11:55:00,120.4042,84.9236,788.1576
2026-09-11 11:55:30,121.7468,84.6930,789.7081
2026-09-11 11:56:00,119.7098,84.8960,803.2335
2026-09-11 11:56:30,119.6497,85.1207,793.1884
2026-09-11 11:57:00,119.9891,85.3341,800.3152
2026-09-11 11:57:30,119.7325,84.6501,804.8261
2026-09-11 11:58:00,120.4294,85.1344,795.1217
2026-09-11 11:58:30,120.2076,84.8953,809.9192
2026-09-11 11:59:00,119.4321,84.9989,802.9993
2026-09-11 11:59:30,119.9462,85.3348,797.6415
2026-09-11 12:00:00,120.1761,85.2573,811.8184
2026-09-11 12:00:30,120.9512,85.0507,799.6668
2026-09-11 12:01:00,120.0187,85.0353,796.8788
2026-09-11 12:01:30,119.7660,84.7595,800.1396
2026-09-11 12:02:00,120.1229,85.2583,813.4994
2026-09-11 12:02:30,119.7543,85.2367,804.4586
2026-09-11 12:03:00,120.3162,84.8464,802.0418
2026-09-11 12:03:30,120.0754,84.9006,808.9483
2026-09-11 12:04:00,119.3028,84.8804,802.0586
2026-09-11 12:04:30,120.8386,85.5928,815.1943
2026-09-11 12:05:00,120.0455,84.7922,800.0050
2026-09-11 12:05:30,119.5321,85.3300,804.2521
2026-09-11 12:06:00,119.5617,85.1829,801.9688
2026-09-11 12:06:30,120.4221,84.5625,808.6257
2026-09-11 12:07:00,119.2026,84.6358,791.3127
2026-09-11 12:07:30,119.8849,85.4769,801.0046
2026-09-11 12:08:00,119.7437,84.3603,805.2704
2026-09-11 12:08:30,120.2803,84.5771,790.8462
2026-09-11 12:09:00,119.8488,84.5489,805.7196
2026-09-11 12:09:30,119.7860,85.4231,813.0953
2026-09-11 12:10:00,119.6154,85.1537,806.3319
2026-09-11 12:10:30,119.6526,84.4261,820.6018
2026-09-11 12:11:00,120.1186,85.4942,811.5425
2026-09-11 12:11:30,119.4306,85.3567,797.2406
2026-09-11 12:12:00,119.8572,85.1940,804.4688
2026-09-11 12:12:30,120.2786,85.2276,810.5784
2026-09-11 12:13:00,119.1050,84.7837,806.5940
2026-09-11 12:13:30,119.9247,84.5080,806.3030
2026-09-11 12:14:00,119.8611,84.8903,813.4749
